"x1";"x2";"x3";"x4"
1,87469213244001;-0,709076510255091;-0,481383706734857;4,41322800769232
4,35801926404826;-1,98408557253304;-4,5345221666513;10,3109357393967
2,74436806942146;-3,28151466772706;-4,71883417402445;5,82096088183108
1,34991354877209;-2,64258683815828;-5,94020864922093;3,66677257029135
2,09642349895761;-4,21493237714837;-3,04480161283313;5,59272422675025
1,28093107374161;-2,95419160773885;-6,11803495423313;4,58945643118447
2,67987151827198;-2,00235154329588;-4,93087261146973;6,64056087318562
4,30892499487867;-2,51768218391982;-2,77657468335165;10,9763882711725
2,17883878523008;-1,20722412617122;-0,109265989480213;5,33244268615533
4,30180457280372;-0,977912733366016;-1,35678325572531;11,5180932514938
2,88574895996133;1,06520619950723;1,07688954635577;7,74891048313854
4,45358710611264;-0,448333260845865;-7,50106066531038;10,991931313478
2,41215203949669;-3,62233101933753;-2,34784432439242;6,39347838013943
1,82463396443314;-1,00624244866158;-5,98187891693899;2,98359377115217
4,57407135175842;1,71270961300165;-0,448717470644106;12,2673274033131
-1,67588649134116;0,701078916754551;-3,50822266015373;-3,15393402014891
4,06238628451727;-2,48926825469078;1,32071759904003;9,77644882182158
2,03869998063286;-1,45950391716124;-1,70582224520362;4,98330862049084
1,95384537270432;0,923130307369245;-0,346198496029331;4,41762978612866
-2,83106887834517;0,336636404318474;1,9579020276142;-7,22898787498425
3,81765509471654;-0,986334847908353;-1,00135039243975;9,87354607808791
1,02414564058675;-2,16176246065246;-1,94151123276874;2,88451201869152
5,14110163789106;-0,37194287064882;1,15965909975715;12,8897420289795
5,63345744441956;1,13759230556202;2,85378243068339;13,9800046685354
2,61365373039858;-3,69644975952526;-6,28093840049059;5,96272859162276
3,29695517332849;-3,15741407068504;-10,8992919192605;8,21112530976333
3,20342587304691;-1,8808011950086;-1,85253920890711;7,10050711102317
1,80926599121298;-2,49949692434037;-3,33378302578697;4,61724933420786
-0,326447144879975;0,530882649109878;1,49355284214404;-1,59360210657005
4,0964219634293;0,262966199843796;-2,43598441380165;10,0304322766092
0,856561553157877;-0,748626822614742;-0,507736847333735;2,08473885756613
2,77854489956602;0,24226746628255;-2,29116633277303;7,55087195472306
-1,00292231713146;-1,41829412853726;-1,73474004242513;-1,74947713567128
3,12707640978566;-1,78627943552688;-2,18108747159076;7,69246167092185
4,44686953104695;-0,790226774630483;0,835159475691296;10,8334841127369
7,16118053502975;-3,43473029796459;-7,74069143800102;17,7369479965237
-0,633329403525885;-4,7521009855276;-3,2263976602665;-1,50541548048782
-2,49018917120197;-4,12432834415147;-7,93685984107994;-5,8703480229108
5,08104802493498;-1,19275853313207;-4,17509675656691;12,4443654219941
0,0659722117795458;-3,44724141140997;-9,7432629978977;0,783205576198569
7,28157944060411;1,32838939887032;0,128880550234523;17,4894890786885
1,97652560264601;-0,740695908837993;-1,70841031592598;5,01092404140342
1,20102712583212;-0,271991717400904;3,4987427062348;3,87739791002422
3,3004188490581;-0,90856451917514;0,393586533411876;8,00425133928454
6,01376613372327;-0,00533907545269363;-1,42068446926299;14,262854822112
5,62333380735692;-1,94454059748986;-6,29404199369369;13,5206875631215
0,911406707658236;-1,56400850676529;-3,94764200636603;2,3611326659356
5,49005092049048;2,04331079452733;-0,629570364138917;14,0021827526037
3,81424137187378;-2,92745157616874;-2,59831157348016;9,13653981645245
4,42719297509152;-3,15147980743951;-2,14683202613404;10,2402976542562
1,80078000690104;-0,918649718204702;-2,6211205992592;4,16619139839348
1,80538235401865;-0,504294594567752;-1,41343357070399;5,15497772774064
3,44251288863586;-4,31740916805763;-5,42696777098072;8,38779896837939
3,64170187806746;1,51018323989831;-3,89293556354377;9,63828575793145
2,42217039609076;-2,03804355312568;-2,62114787009292;7,51005696463645
0,0934737767814391;-1,28208428495819;-1,42726885117363;1,46003204825475
4,24790841512165;-1,88896273527735;0,168345072018676;10,344190265167
5,38992719348894;2,57072217527467;2,56924926218246;13,8015776990494
3,21024075508826;-3,71090186309091;-4,60560501223363;8,43729393269965
6,02233138045664;-2,07000400783977;-5,37211363487088;13,7314135528323
1,01132111065877;-2,55676122278979;-7,18078343180199;1,79650399919119
4,29124014293286;-0,225942055780233;0,400367483423822;10,5241524157149
0,840555412789792;1,17257606622353;-0,836409916975202;2,87986010006516
3,94113103339003;-2,03890552014408;-0,0841445854693181;9,52735025993632
1,13186397899135;-3,01602866119382;2,41563707017085;3,36046335357547
