"x1";"x2";"x3";"x4"
-2,75207296135729;2,03695698848249;2,04610468168206;-4,29603262532773
-0,868463054460007;-5,08838856964003;-0,81009925819314;-0,322671810326554
-4,13140450966318;-5,50569881636084;1,13963504395362;-8,09988382584974
-3,64638704967188;-5,20439133130302;0,394851177671719;-6,99121398974401
-1,49216242122952;-0,500929869773824;-2,25490493593363;-2,43335643968203
-6,77596010594489;-1,86398186720489;-0,0184042101315399;-14,4468204066761
-3,40372968438938;-2,45151915149149;1,20719427055921;-6,71873394528403
-5,51259946626396;-4,67429900815221;0,0292369020022124;-11,7724140750327
-2,25199312208063;-1,91646431646172;-0,828070103320324;-3,7095088394346
-2,12341391372549;-7,00508850779451;0,481540744957736;-3,40041646154074
3,0399232206633;1,86263859849216;-0,617338165986701;8,72734647805261
-6,06750012972941;0,967242978399999;-0,504560924908298;-13,2002312786428
-5,81669748828834;-3,31727349960702;-0,854502753490395;-12,615980061944
3,23031871111705;-0,0385677402840734;0,00874475295297758;7,62203327637518
-4,05930164202324;2,85007294330982;0,415703968124585;-8,25326461028612
-1,44410909240521;-7,39397348469934;-0,842045683267965;-1,45052205669758
0,0189600542296819;-1,32856281250417;-0,0857760703570431;2,80229857365534
-4,30836970301971;1,66368074707043;-0,544136419397277;-7,80048302018447
-2,77842587371252;-3,47881489743323;0,245435103796002;-5,68612031132894
-3,54289683308854;-3,30744958025234;-0,278560474144904;-6,25896726674685
-2,66693862735311;-0,909158200063802;0,380167079737886;-5,14742517464868
-4,02166918581255;1,69724901123891;0,658729794584219;-7,87659668648271
-5,59105998184042;-4,62986350866949;0,0612596949070067;-12,201184399961
-3,35564364180645;-6,5414372146347;0,50371437617696;-6,57046689221268
3,98616470483401;0,152108369778013;0,344790223360181;11,1963881278036
-2,05033226472994;0,791594323337874;0,825155016627395;-3,32029585868525
0,647094459473522;5,22324833187783;-0,0455441044305216;1,62780993639282
0,282687828574324;-4,73549921979622;-1,57972507750344;2,13387830503207
-2,06110695435666;2,87103016607453;0,580027152019831;-3,49626266147491
-4,88551241802452;-6,74849474599739;1,04569007442836;-10,4241107539606
-4,05934796259268;-3,5811906514934;0,122774300546602;-8,30340215498899
-5,72415776902204;-3,95812499252628;-1,7223387722481;-10,7833763593206
-5,69423588469816;2,5444125434434;0,559451832233923;-12,1640033303277
-0,761178359039582;-8,81234562634222;0,101020784236695;-1,01243613466164
0,246059168054176;2,86744834388177;-0,650779356237902;2,25451649772628
-3,79662053234372;-1,88720618442922;0,206592361250264;-7,37622325154143
-4,17225992351524;-0,448116421704189;1,33044431407047;-6,94552856018588
-2,84561960396969;-3,55918313298125;1,88726125465644;-5,01477984877938
-3,73047640532169;-1,46642106622172;0,663964662071595;-7,52594168333515
-3,36070617260639;-0,174692850204315;0,589823028109455;-5,47167018529784
1,93168061934336;-1,94335528027267;0,317752419798777;6,16759011907598
-4,98444003444557;2,45684951618025;1,28632394634347;-9,98544503422752
-4,43821016198609;0,805079735853599;0,0322213739370667;-8,95475058742888
1,79913565982609;-2,3474562123215;1,35896842122359;4,88167993588477
-2,09853467234506;-6,91146928409253;0,204267288792486;-3,5532393011196
-4,4218520179184;-0,184259378336691;0,6909181646645;-7,91005733838086
-0,171934764756961;-2,08215701572365;0,492202710885434;0,692656134196968
0,403929443211434;-2,17014482495394;-0,376766032052903;2,01300665311926
-1,79468646451561;-1,13410315018751;0,00736109897993728;-2,39228314017429
-4,01470474891882;-11,0836098933749;-1,41947731244308;-6,88153584413127
-5,38666409919093;-2,29856239675432;0,469413883751183;-12,0317096842883
-4,00488879014804;-4,51108848860773;1,55615443905852;-7,69093656694046
-0,231357329226557;-2,38805684241177;-0,162264073485382;0,0845543955948058
-7,24869522491164;0,780249511872902;-0,21932759248751;-15,856013732885
-1,87974996183041;1,2881113997048;2,03924561866973;-2,26624933893882
-2,53761864422091;-3,64989796816036;2,61820443412296;-4,08169759632538
-2,5056261234465;-0,643203163377707;0,508527082103962;-4,81260179070041
-5,14622208231555;-4,72827883748435;-0,01681335177181;-9,66382178053971
-1,85388617570228;-2,67783842343004;0,0907663788177743;-3,90174677252781
-8,26514069263689;-8,45782353236078;-2,17303512247247;-17,7636054142679
-3,21081599801451;0,0694143051961635;-0,595362331718669;-5,93630555813088
-4,5524134306079;-4,23204373096801;-0,0951885243919056;-8,75130629079613
-2,44401737825583;-2,69338806276843;0,980091684175229;-3,80645733304644
-0,5434602717551;5,7168348382427;1,00362253499568;0,595382974096337
-4,22194785111971;0,273240099178036;-0,14193338555171;-8,6019026729158
-1,0953897036126;-1,08192658141297;0,231063231867879;-1,33460306502606
-0,308936024060431;-3,10468602206433;0,892230072525961;-0,68953605411063
-2,62179731436542;-0,239169333109744;-0,134582515019632;-4,80405646650906
-1,60968001474794;-5,56991975540552;-0,513390881427823;-2,05201157644325
-2,54655818332257;-0,365813329744859;-0,382999370394682;-4,44068667753866
-0,0728240485288483;0,798778645452145;1,08986431683889;1,26928366856497
-2,84159466810314;-1,77204120644033;-0,66715291836163;-4,28738932373187
-1,91202789948186;4,01574340787439;0,490656780499855;-2,5786199773369
-5,67796637552004;-3,68521099572319;-0,437964010348092;-11,7070937878035
-2,16064213079178;1,64766914743853;-1,3766706712736;-4,09836986232389
-3,01029167985497;-0,612108565476416;-1,22754312188157;-5,22923813513831
1,23619786653682;0,813470898793928;-1,03104925882362;5,22311140994125
-1,59137651510928;-6,40362879419408;-1,10676280324572;-2,53355115890147
-3,27618856454063;-1,3287556199177;0,794757424282108;-7,26004358120737
-1,86456480579877;-0,888169807504733;-0,246351001717051;-2,69339718126754
-2,1504283988329;-3,98034368350357;-0,783436782205037;-3,04183686577249
-2,52128259375079;-0,736754104837188;-0,0586509670611195;-3,86119466328944
-3,10719773284267;0,866085577822894;-0,670703262916546;-6,35221069097458
-1,08632307590776;-3,75523070214531;-0,172133513798651;-1,58012792364609
-6,00428795063014;2,86685175591512;0,991433695510608;-11,6617020252989
