"class";"x.1";"x.2";"x.3";"x.4"
"1";-0,950883184868566;-1,25163667292526;0,875040053352086;-0,652801193031056
"1";-2,21838826314994;0,457349152241074;0,870977088996385;-1,18883714288759
"1";-2,21108644308094;1,27696020847304;0,600370036688963;-1,90276173856105
"1";-3,11255023148933;1,43654552955873;1,62537591752376;-2,79349402324807
"1";-2,65381014250229;0,429680285365171;-0,623578428811307;-2,03572401281099
"1";-3,28122004740286;1,63061257394087;-0,302537341524883;-1,94469077266299
"1";-2,16176980680529;1,23526895935143;1,65303354336585;-1,0365310544195
"1";-3,12462582410609;1,0735876553591;-0,0892373005843461;-2,51187559499753
"1";-3,05194400899067;0,861650019010818;-0,438253237173865;-2,81037742306408
"1";-2,28804600945733;-0,508566945668462;4,06377915915707;-2,09057503164282
"1";-2,26870854414437;0,655508021071557;-2,63275091238205;-1,8863475001453
"1";-2,20045074836058;0,0133740629120898;0,64423360549236;-1,42846767845749
"1";-2,55202085407106;2,09683944558521;-0,465837423429595;-1,63826259580971
"1";-1,86724683946619;0,490223529934944;1,77236509007285;-1,23012540568922
"1";-2,39460028399093;2,39795420303845;-0,0470538762499226;-2,32943460935231
"1";-2,53238520807526;2,41757619233514;2,51787723306369;-1,71463981180749
"1";-3,45174191099435;2,66597448093012;2,25446728745711;-2,60786623266842
"1";-2,47826247872158;2,56142865002633;2,56659572949169;-1,92668734623425
"1";-2,88731473692923;1,21343607435268;-1,46093710921801;-2,10187504897023
"1";-1,70621884244218;1,33007412601722;-1,28242390029619;-1,8986086156097
"1";-2,33925216882545;2,49587263396622;1,70665008685522;-2,42142744871242
"1";-1,47692654831265;0,323313551470004;-1,05083702345236;-1,15228146695799
"1";-2,91360576321481;0,954115235749018;0,936874298511202;-2,20251904961284
"1";-3,20628683207897;1,92734127756576;-0,202391534276464;-2,13410810998106
"1";-2,79801902390424;2,13721244716954;-1,45670390594487;-2,00651340203174
"1";-3,33871376559325;2,04494133587955;1,81192627629638;-2,90283275025027
"1";-2,82683680227535;2,48748585160186;-3,40464747044674;-1,62558738680696
"1";-2,10074368683337;0,0325820081156911;0,756502993992708;-1,85418639473388
"1";-2,01990518314726;-0,157574767053863;-1,54300613395947;-1,25747228299381
"1";-2,74870822082434;1,53094784124623;2,58783857262651;-2,10154571149146
"1";-2,10393857161886;-0,156578000370464;2,12365435584305;-1,32845691548304
"1";-2,4754283990843;1,1844798204054;-1,67162955222643;-2,11012506831841
"1";-3,30225895915831;0,776168965409714;1,8763541711163;-2,35574676593441
"1";-4,53215574818493;2,11514064026455;2,88304356128817;-4,02464727990776
"1";-3,78258955229491;3,49409006399839;-2,9337296845893;-2,69073878124995
"1";-3,35229199071376;1,92757331939425;-0,987169591607064;-3,17947875038942
"1";-2,32822252515466;1,43121259430235;0,51519271828561;-2,46935620646869
"1";-2,7397156757378;0,231482271148871;1,7585700834691;-2,70293439681184
"1";-2,87557106828911;0,264128130046484;-1,39634935848953;-2,39905598681831
"1";-3,13860655635751;0,753078760311445;-0,336111135162703;-2,09175752898162
"1";-1,47721041409405;2,40266021081168;-3,22565321354589;-0,920321018079885
"1";-3,38143365153423;2,33753849128299;-2,8460606409098;-3,19063658395833
"1";-2,69002931702967;-0,553684964479651;-0,209024438853769;-2,94417173721335
"1";-2,59348360568565;-0,240731953753314;2,09811950931108;-2,25758662349868
"1";-2,72291583269441;-1,55475215953174;-2,83892642088094;-2,18208403299144
"1";-2,67804727014072;1,02573508182054;-1,20941842198127;-2,04053006010927
"1";-3,57765059722289;2,3504917517898;-0,0937629171671908;-3,19204937359602
"1";-2,21513474472137;0,702751059932408;0,374702682923515;-2,07782645349444
"1";-2,1052144548995;-0,148535499108743;-4,51682372606135;-1,73337683948274
"1";-2,7630578055581;2,18114617640027;-1,77844462851191;-2,08366379149792
"2";-0,860118478269081;4,31687142996679;-2,51053906750794;-0,0466122474671341
"2";-2,35711013338349;2,95487075623694;1,18297766899957;-1,46924814452018
"2";-1,47880502067806;3,6848032657568;-1,83103682400224;-0,681142216747713
"2";-2,33043910478152;3,90039910776198;0,213315794815176;-1,48386135324748
"2";-1,98709998365092;5,23662287589082;-1,0910359009811;-1,12199228936016
"2";-1,36833419103554;5,37179977507303;0,23133249342741;-0,489879071914648
"2";-2,51388858511541;3,39302601396052;-0,840609850100834;-2,07946040595193
"2";-1,89236624963468;3,88283709968397;-0,189366778860549;-1,66458250491231
"2";-4,0390743954264;4,01255849374907;-0,451022396315841;-2,47392431217846
"2";-3,74123634969628;4,42154026857301;0,543357062502969;-2,53861153451678
"2";-1,74696701377681;4,59165415758039;3,36338850414276;-0,409074452557165
"2";-4,13371069723255;3,782011655171;-2,7020399484184;-3,60230486316085
"2";-0,863865986129663;4,24345494858249;2,89973210703874;-0,25379723760124
"2";-3,02643310385136;3,84558696453277;1,04899400928082;-1,94266824149242
"2";-4,19971835030944;3,31019309179654;-1,55306745952414;-3,24309695139415
"2";-2,66950872867796;3,73745401765543;-2,52717971090911;-1,9890107845467
"2";-4,28648464135933;3,12100464668204;0,983959760706379;-3,45113882090161
"2";-3,65601018441935;3,57071938214119;-0,102755018678522;-2,37599599471549
"2";-1,98538679356217;3,86181594388232;0,224725553915051;-1,03484578974145
"2";-2,51932901114049;4,18300136566484;-0,281199838262191;-1,27005870079777
"2";-2,45444919172652;4,33442989191003;0,184386724720344;-0,912266691941762
"2";-1,29933422110815;3,1995036785509;-2,41606095739874;-0,534869469453579
"2";-2,74296449501382;4,02034985276759;-2,22862362793886;-2,17946679511312
"2";0,0676780192604434;4,28832286025883;0,859419659449815;0,955381029097492
"2";-2,10584796868521;2,07797200004745;-3,34590304253676;-1,25156378259201
"2";-3,23785889270078;4,44485121027845;1,17343085551713;-2,28001544599517
"2";-3,7286264914638;4,36646048679714;-0,0150630240838535;-2,91345265174516
"2";-3,38300036202449;2,96367360908039;-2,17963551756357;-2,41871498025654
"2";-2,66760191490079;2,89466056001043;-0,830014783345316;-1,51240565638599
"2";-3,01745793247721;3,82462589322762;-0,730997618459014;-1,92081768148535
"2";-2,20891329969196;3,80202746772367;-2,2986943316478;-1,6826499498945
"2";-1,88286648559118;7,13026811078204;0,934051049808611;-0,823845670415455
"2";-2,15671688757443;4,36132591762452;2,10411988230798;-1,38971857161846
"2";-5,14028969124319;4,78464033551292;0,161498420358309;-4,00135367949638
"2";-2,68648298220482;3,22615429053401;0,965871349213938;-1,6795163169565
"2";-2,18816624950447;4,71337171206982;-0,0153222320390648;-1,06807309537252
"2";-3,72156587958988;3,83717393522747;-0,988237833251734;-2,57791733157437
"2";-3,14787026506646;3,80426498009527;-0,0697466037941997;-2,05808223284595
"2";-4,71721105241143;2,18045211886019;-1,36179493704735;-3,69854779647876
"2";-3,48670113463242;4,09967389110555;-2,17658007395209;-2,57068098215817
"2";-3,196325301141;4,25359488659288;0,170825218882341;-2,35054486097159
"2";-4,74608697664292;3,96222338249994;-1,04071472408069;-3,38736420281034
"2";-5,20938775779611;3,15739345340608;-0,525388093459561;-3,86373208878506
"2";-2,9612849681061;4,62562238134929;-0,168927066640683;-1,63257790406123
"2";-2,11339137199609;4,65807301536396;-1,83221962888933;-1,05402250685466
"2";-1,83087076392217;2,95948964114488;-1,93402226213267;-1,04176302243503
"2";-2,1966093054901;3,51418240490748;-0,828495176074468;-1,43927354205892
"2";-3,10820657157148;5,46250206501587;1,10023933332616;-1,89325053188302
"2";-1,87223273170667;3,49402738109985;2,8807993320116;-0,950487788089734
"2";-3,64829830904406;4,1230454075157;3,26103177443555;-2,38184353970941
"3";-5,65280098653815;3,32220988559803;1,63915731293182;-4,48154836740979
"3";-3,20224368892116;2,60831286123352;-2,35499869245568;-2,21261622669146
"3";-4,94665176130753;1,90322154557103;-1,36559718395505;-4,32760432348607
"3";-4,87578168759941;3,23128922434223;-1,07251593667197;-3,95943902229615
"3";-6,14547733664195;3,13131170480458;-3,71023381050168;-4,53975120128096
"3";-5,97146364847978;2,85870895107409;-3,47801015528642;-4,02972785559963
"3";-6,77777371807989;3,03200854202122;-0,487509435503268;-5,00267137473488
"3";-5,6920283799726;2,44891137579665;-1,45699643593263;-4,12489884239229
"3";-5,25409322630277;3,09284105696175;0,275655972155334;-4,15767758096948
"3";-4,74782992437002;2,54516164992395;-0,286659461418459;-4,06852075507676
"3";-4,06957474375703;3,22035247641634;-6,26318681913082;-3,01805104063366
"3";-4,56066119388579;2,34425316786709;-1,51081269394281;-3,05487421645762
"3";-4,05341048988726;2,10087785152692;1,18540430224829;-3,0309643524032
"3";-4,83831640208632;2,28887425138384;-0,568827369632986;-3,95951985958375
"3";-5,64124858600595;2,14950363426293;0,0574285972822587;-5,08376250481886
"3";-4,24392098693233;3,31115169651607;-1,92488358348249;-3,1753159856035
"3";-4,8635191649453;2,54859002577934;0,30326400930283;-3,78245247334276
"3";-4,55549772904842;3,84150634552013;2,79210523173093;-3,5394745930925
"3";-5,20947796187122;2,76642520799513;-4,6657794606726;-3,96528149247235
"3";-3,79709140161078;2,63428647422641;0,0514939472611621;-2,82695009327532
"3";-4,98000559163327;2,74605806068079;-1,68460713402276;-3,98762583661286
"3";-5,69648735153279;1,14775580359065;3,08897551279378;-4,95020152415712
"3";-5,80720979292094;2,97013033993764;0,0197527832936015;-4,64381241623883
"3";-4,92039422371211;3,25078936268363;0,25023705333262;-3,32827861865725
"3";-7,57395158815837;2,12312721208855;1,64688380474499;-6,37615327241335
"3";-4,56099205349747;1,36684451873191;0,46552979846802;-3,59110031388917
"3";-3,97847456851634;2,01483587820385;2,01093932473696;-2,8605215356852
"3";-4,71142307148837;2,11546217598234;-0,935644962078295;-3,94294118468248
"3";-5,48008315403282;3,75595910050927;1,6121983427273;-3,96818142367457
"3";-6,8429617484443;1,63593089147965;-1,51202611445867;-5,68705308106911
"3";-4,49063471588381;2,37465844999843;-0,153825915748075;-3,73177950311673
"3";-4,39679783850138;2,30262043505707;3,14849338859575;-3,91353272009973
"3";-5,49314226028973;2,65518850639872;-0,538962652657959;-4,29510549455319
"3";-4,56078041325904;4,21800870441625;-1,40080240747429;-4,01985279309615
"3";-4,62350197540252;2,22470406570498;1,06189972314938;-3,84515944720095
"3";-4,0785252731998;2,77130088365008;1,05591322793774;-3,35969886009661
"3";-5,22188072073726;1,72669473817408;1,25182771920443;-4,23422308999113
"3";-5,2372727488864;2,59784001091118;-0,549085953513506;-3,61936127146788
"3";-5,78724823481369;1,51921447504656;0,398551894711474;-5,03237011601751
"3";-3,87306752131807;3,04321727859135;2,46469243804098;-3,36637855056249
"3";-4,76823199606778;2,07466247798695;0,519387764714585;-3,77789244640864
"3";-3,65310749729842;2,56255538608232;-2,47376494090202;-2,97259546483673
"3";-5,35867351250486;1,8590642178179;2,01989417652244;-4,43234510488273
"3";-5,72042868640058;1,60595526349706;-2,21369061600122;-4,59981066006218
"3";-4,53344648171171;3,47432909360733;-3,45304103829717;-3,24905920737883
"3";-5,64890172913066;2,51349601762477;-1,64412892897543;-4,54253262777877
"3";-4,56228976894418;3,47682814778699;-1,52524588883878;-3,18718255385487
"3";-4,71671625874508;2,13827294517319;3,72813441224432;-4,26575759670471
"3";-3,99136756465652;3,88022181729635;-4,17588359635652;-2,44964954895199
"3";-4,95314895178185;2,79874244529958;-4,34895886870908;-3,37543126966844
